365909.0,1283
365954.0,2188
369297.0,28
369341.0,885
379654.0,319
379746.0,2
390536.0,132
390963.0,21
414141.0,62
420100.0,171
420101.0,441
420103.0,2
420125.0,1
444555.0,21525
491110.0,833
494949.0,2
524627.0,20
541686.0,70
542546.0,30499
542751.0,15
546513.0,24
550550.0,5
550770.0,3
551067.0,14
551074.0,5
551098.0,4
554006.0,1636
554013.0,20
554143.0,44
554570.0,42
554655.0,583
554754.0,1089
554792.0,2024
554815.0,11297
554891.0,493
554921.0,592
554952.0,2
554969.0,3676
554976.0,537
554983.0,63
554990.0,1499
555501.0,290
555504.0,2
555505.0,344
555510.0,220
555522.0,3
563299.0,25
569710.0,1
571119.0,104
571126.0,48
571188.0,195
571294.0,257
571584.0,79
574240.0,1
603049.0,1
604022.0,9
604343.0,2349
606873.0,1
612881.0,6
615714.0,201
624518.0,284
625454.0,763
626475.0,141
626482.0,188
626499.0,160
640150.0,38
642543.0,499
643380.0,132
644356.0,2250
644684.0,1211
644783.0,465
644844.0,7
645018.0,69
645216.0,32
645315.0,59
645353.0,87
645414.0,61
645513.0,26
645612.0,2
645629.0,30
645728.0,6
645810.0,31
645827.0,15
645926.0,4
648507.0,180
652337.0,177
652603.0,193
652696.0,4
653105.0,6
653310.0,112
654102.0,9
655376.0,159
658773.0,2
658926.0,51
659312.0,87
661018.0,1
662008.0,386
662213.0,167
688176.0,181
690536.0,27
695860.0,1
698465.0,1
700601.0,851
701691.0,204
701790.0,40
701806.0,28
742540.0,2124
754331.0,7
754338.0,2
770770.0,319
777771.0,107
777795.0,438
778815.0,13
789538.0,3781
805849.0,1
805917.0,2
808000.0,11
814582.0,58
815024.0,1
816425.0,320
820651.0,1
821030.0,53
821047.0,23
821528.0,2
821535.0,20
823423.0,100
824628.0,431
843582.0,2
846507.0,344
846583.0,102
870038.0,13
870144.0,1
870311.0,2
870410.0,24
870519.0,1
880880.0,523
888750.0,6261
888804.0,4250
907970.0,267
910291.0,1
912493.0,8
929200.0,1059
929217.0,309
929224.0,636
943510.0,9591
943671.0,987
961613.0,3
964652.0,1
966458.0,2
966724.0,14
979427.0,548
982106.0,479
989898.0,1
993195.0,4594
995410.0,5233
995441.0,23
995939.0,1637
995953.0,874
997755.0,21
999241.0,69
999296.0,308
999350.0,1
999357.0,33
999661.0,55
1009147.0,2
1010016.0,1
1047699.0,4
1101117.0,128
1101346.0,678
1101407.0,1379
1101414.0,1063
1101544.0,1
1101667.0,3
1101858.0,1573
1101865.0,983
1101933.0,115
1101971.0,6
1101995.0,591
1127506.0,1
1133088.0,243
1133712.0,7
1133798.0,80
1154748.0,73
1191163.0,93
1191187.0,195
1191231.0,20
1201633.0,1
1203019.0,408
1203033.0,976
1203095.0,608
1203170.0,232
1203194.0,972
1203217.0,244
1203255.0,386
1203286.0,118
1203507.0,60
1203514.0,26
1203873.0,1
1213810.0,1
1215258.0,1
1215456.0,10
1215654.0,9
1230234.0,389
1230331.0,3507
1230739.0,2299
1231136.0,103
1231233.0,283
1231932.0,7695
1234133.0,75
1235938.0,709
1258019.0,261
1258088.0,12
1258101.0,304
1258118.0,458
1258163.0,312
1258170.0,168
1258217.0,361
1258224.0,40
1258248.0,159
1258262.0,1
1258385.0,21
1258439.0,62
1258453.0,245
1258859.0,1
1258989.0,264
1303795.0,35
1303825.0,11
1303887.0,9
1303931.0,102
1303948.0,107
1322024.0,1
1338407.0,1
1356050.0,9
1356111.0,2703
1356203.0,161
1356210.0,387
1356227.0,908
1356234.0,361
1356241.0,685
1356258.0,1238
1356265.0,33
1356289.0,293
1356296.0,411
1356326.0,345
1356333.0,58
1356340.0,65
1356418.0,4104
1356425.0,4862
1356449.0,39
1356463.0,29
1356470.0,331
1356500.0,193
1356531.0,26
1356579.0,1
1356586.0,776
1356630.0,2059
1356708.0,28
1356715.0,44
1356814.0,273
1356838.0,2
1356906.0,115
1356913.0,11
1356951.0,2627
1356975.0,415
1356982.0,242
1356999.0,59
1367063.0,2
1385166.0,26
1401163.0,481
1401859.0,18
1403761.0,182
1403839.0,216
1404379.0,45
1404447.0,11
1405055.0,54
1405291.0,2
1406045.0,57
1406113.0,4872
1406359.0,595
1406977.0,182
1407042.0,1
1407110.0,1
1408643.0,28
1409701.0,208
1410141.0,1
1411827.0,169
1412121.0,341
1413111.0,47
1414279.0,67
1417485.0,1
1417935.0,407
1418239.0,547
1418475.0,1978
1418789.0,1605
1418925.0,711
1419397.0,178
1419847.0,628
1420119.0,155
1421109.0,488
1425459.0,10
1425855.0,902
1436356.0,317
1436721.0,308
1442135.0,145
1455234.0,1299
1455302.0,105
1455418.0,40
1455456.0,277
1460030.0,9
1460047.0,2
1460054.0,1
1460061.0,4
1460153.0,138
1460160.0,20
1460184.0,109
1460221.0,10
1460238.0,6
1460245.0,5
1460252.0,3
1460276.0,5
1460283.0,1
1460290.0,10
1460320.0,312
1460351.0,8
1460368.0,9
1460399.0,2
1460702.0,2453
1460719.0,425
1476208.0,407
1485262.0,75
1499115.0,2694
1499252.0,53
1499313.0,174
1499382.0,31
1499689.0,1977
1499733.0,45
1499757.0,323
1507056.0,3
1507063.0,11
1507070.0,2
1507162.0,10
1507179.0,12
1532010.0,441
1532027.0,1827
1532034.0,345
1532041.0,269
1532058.0,1984
1532065.0,402
1532089.0,32
1532096.0,120
1532102.0,443
1532119.0,37
1532126.0,158
1532133.0,205
1532140.0,649
1532157.0,481
1532164.0,531
1532171.0,161
1532188.0,1528
1532195.0,9
1532218.0,36
1532225.0,372
1532232.0,481
1532249.0,500
1532256.0,497
1532263.0,308
1532270.0,417
1532287.0,223
1532294.0,1
1532300.0,21
1532317.0,1665
1532324.0,202
1532331.0,703
1532706.0,45
1588284.0,15
1588291.0,59
1588352.0,1076
1588376.0,1
1588383.0,660
1588390.0,688
1588406.0,596
1588437.0,3455
1588444.0,3034
1588475.0,925
1588499.0,325
1588512.0,824
1588543.0,216
1588550.0,876
1588567.0,824
1588598.0,2
1588604.0,487
1588635.0,7
1588666.0,1
1588673.0,105
1588680.0,159
1588703.0,897
1588727.0,62
1588833.0,2
1670057.0,2
1670309.0,3
1710043.0,13
1710135.0,12
1710159.0,58
1710333.0,35
1710548.0,46
1710661.0,39
1710869.0,175
1730041.0,11
1730249.0,26
1730270.0,3
1730669.0,10
1730676.0,2
1730706.0,2
1730713.0,2
1791189.0,1
1813478.0,6
1875315.0,1078
1875322.0,101
1875360.0,1
1881958.0,8
1881989.0,19
1892008.0,1
2003090.0,1
2007975.0,1
2007999.0,2
2008354.0,9
2014430.0,2
2014522.0,106
2014799.0,1
2065616.0,1
2073055.0,4
2073062.0,1149
2073086.0,19
2073123.0,14
2073147.0,2
2073154.0,10
2073161.0,651
2073192.0,5740
2073390.0,825
2073406.0,851
2073420.0,1
2073482.0,2
2073505.0,970
2073529.0,439
2073611.0,131
2073628.0,315
2073635.0,1342
2073659.0,2214
2073673.0,540
2073680.0,1243
2073703.0,5
2073765.0,31
2073864.0,1035
2073871.0,219
2073932.0,2078
2073994.0,2
2075271.0,2
2079590.0,2
2100010.0,4
2129769.0,2192
2133117.0,104
2133193.0,56
2139898.0,216
2154525.0,49
2154624.0,279
2157663.0,126
2157861.0,6
2158103.0,109
2158110.0,245
2159780.0,15
2159940.0,4
2204220.0,72
2206750.0,2722
2208259.0,1
2240587.0,1
2263005.0,1
2263449.0,8
2263456.0,22
2263593.0,1
2265009.0,61
2265061.0,1
2265115.0,92
2265122.0,55
2265146.0,14
2265153.0,131
2265177.0,20
2265184.0,2
2265191.0,2
2265214.0,17
2265221.0,1
2265269.0,12
2265276.0,39
2265283.0,262
2265306.0,54
2265337.0,1
2265344.0,7
2265351.0,26
2265368.0,31
2265429.0,262
2265498.0,48
2265559.0,31
2265627.0,43
2265702.0,177
2265719.0,31
2265757.0,64
2265764.0,173
2265825.0,66
2265832.0,43
2265870.0,2
2276340.0,1
2297024.0,6
2300878.0,1
2300885.0,3
2304647.0,1
2331476.0,206
2331636.0,154
2333098.0,4
2333128.0,3
2333319.0,1
2333463.0,1
2333692.0,2
2337164.0,16
2337485.0,3
2345824.0,622
2345879.0,5718
2370307.0,48
2371571.0,1355
2385059.0,1
2385066.0,47
2385196.0,305
2385400.0,116
2385431.0,153
2385455.0,1229
2385738.0,287
2399414.0,29
2399421.0,21
2403722.0,48
2403784.0,64
2408314.0,13
2408420.0,43
2408437.0,55
2410010.0,93
2410348.0,8
2410874.0,133
2447023.0,11
2447085.0,2
2447092.0,5
2447139.0,26
2447146.0,257
2448150.0,5
2478157.0,103
2478256.0,90
2478263.0,15
2502012.0,1502
2502036.0,2242
2502043.0,4320
2502050.0,1293
2502067.0,40
2502166.0,5
2502296.0,5222
2502630.0,12
2507017.0,12
2507031.0,5
2511137.0,1243
2511212.0,112
2511229.0,905
2511236.0,923
2511243.0,820
2511250.0,207
2511267.0,9
2511274.0,7
2511281.0,2287
2511311.0,18
2511328.0,3
2511335.0,39
2511373.0,2
2511397.0,58
2511427.0,1616
2511434.0,226
2511496.0,21
2511571.0,37
2511649.0,77
2511663.0,14
2511724.0,2
2534976.0,1
2548454.0,662
2548515.0,1238
2560005.0,3922
2560029.0,570
2560036.0,73
2560043.0,192
2571294.0,63
2578499.0,229
2596448.0,72
2603030.0,10
2610014.0,95
2616160.0,855
2616177.0,1529
2616191.0,92
2616207.0,341
2616214.0,120
2616221.0,787
2616245.0,10320
2616252.0,17
2616474.0,272
2616771.0,10575
2617013.0,2350
2617044.0,85
2617105.0,4
2617167.0,1
2617228.0,1
2617259.0,3
2617327.0,264
2617341.0,2266
2617358.0,97
2617389.0,710
2617419.0,1
2617457.0,475
2617464.0,584
2617471.0,1570
2617488.0,1615
2617495.0,869
2617501.0,885
2617518.0,348
2617525.0,125
2617778.0,16
2631309.0,1
2640011.0,860
2640141.0,1205
2657866.0,111
2674313.0,1
2688013.0,89
2688044.0,1705
2688167.0,205
2688235.0,2
2688297.0,4457
2688303.0,1064
2688334.0,584
2688365.0,869
2688532.0,1075
2688709.0,81
2688778.0,187
2688808.0,452
2688815.0,1237
2749004.0,711
2749332.0,12
2749387.0,15
2749523.0,19
2749561.0,3628
2749653.0,3
2749738.0,25
2749776.0,8
2749899.0,1329
2749950.0,18
2749967.0,23
2750963.0,7755
2766056.0,6004
2766315.0,1
2774006.0,255
2774105.0,4
2774440.0,1
2774761.0,1
2794422.0,12
2806431.0,43
2812500.0,488
2812522.0,1043
2812531.0,1073
2814928.0,1739
2827029.0,535
2830184.0,289
2833525.0,3969
2833923.0,290
2837039.0,2552
2837046.0,2082
2837077.0,96
2837114.0,1
2837121.0,1918
2837350.0,769
2851123.0,1
2851714.0,5
2854528.0,2
2859253.0,1
2859505.0,56
2859512.0,718
2864486.0,5
2864493.0,102
2864622.0,797
2864677.0,66
2864721.0,200
2864912.0,1443
2864929.0,19
2874629.0,1044
2876326.0,1358
2881920.0,893
2882929.0,205
2886925.0,10741
2900313.0,317
2900436.0,1141
2909743.0,1
2909804.0,218
2919179.0,659
2920311.0,428
2920342.0,1
2920366.0,22
2966043.0,49
2966050.0,62
3006021.0,220
3006120.0,668
3018246.0,708
3018307.0,28
3018338.0,251
3018345.0,465
3018352.0,629
3018376.0,248
3018383.0,17
3018390.0,96
3018437.0,79
3018468.0,2
3018512.0,958
3018536.0,226
3018581.0,213
3018598.0,647
3018611.0,624
3018680.0,531
3018697.0,326
3018703.0,113
3018727.0,421
3018734.0,325
3023196.0,2
3024001.0,3938
3024056.0,1194
3024063.0,108
3024070.0,239
3024346.0,739
3024506.0,301
3024513.0,506
3024520.0,919
3024605.0,108
3024629.0,26
3024643.0,35
3024766.0,10
3024865.0,1
3024872.0,258
3024940.0,7
3024964.0,94
3024971.0,18
3029884.0,4
3070001.0,1
3072200.0,173
3072743.0,1
3075409.0,2
3091737.0,5
3091836.0,229
3091874.0,14
3091935.0,29
3091966.0,43
3119158.0,1
3119196.0,3
3121052.0,231
3131006.0,565
3131013.0,43
3131044.0,4
3131105.0,386
3131129.0,4
3131136.0,1
3131143.0,112
3131150.0,196
3131174.0,13
3131181.0,170
3131198.0,145
3131204.0,28
3131211.0,250
3131228.0,346
3131235.0,171
3131242.0,258
3131259.0,11
3131266.0,1165
3131273.0,2
3131297.0,1811
3131303.0,13
3131310.0,1588
3131327.0,39
3131334.0,695
3131341.0,58
3131358.0,3314
3131365.0,2
3131372.0,68
3131389.0,41
3131402.0,76
3131419.0,117
3131426.0,100
3131433.0,56
3131457.0,4
3131464.0,207
3131471.0,81
3131525.0,41
3131556.0,13
3131617.0,643
3131624.0,1
3131631.0,1
3131648.0,49
3131655.0,1046
3131679.0,24
3131693.0,11
3131709.0,23
3131730.0,32
3131778.0,1
3131785.0,96
3131792.0,36
3131808.0,379
3131815.0,23
3131822.0,7
3131839.0,13
3131846.0,10
3131860.0,9
3131891.0,18
3131907.0,3
3131914.0,64
3131921.0,43
3131938.0,115
3131945.0,7
3131952.0,4
3131969.0,6
3131990.0,93
3132027.0,1
3132058.0,19
3132089.0,1
3132133.0,1
3132157.0,441
3132218.0,48
3132232.0,1
3132348.0,1
3132430.0,14
3132515.0,3
3132539.0,20
3132607.0,2
3132652.0,14
3132669.0,2
3132676.0,6
3132683.0,1
3132706.0,1
3132713.0,41
3132799.0,7
3132836.0,22
3132850.0,2
3132904.0,4
3132911.0,14
3132935.0,18
3132942.0,36
3132959.0,66
3132973.0,8
3132980.0,1
3132997.0,3
3133055.0,104
3133062.0,10
3133093.0,12
3133109.0,28
3133161.0,6
3133178.0,94
3133291.0,6
3133321.0,7
3133338.0,1
3133383.0,5
3153831.0,1
3156245.0,172
3158737.0,43
3189045.0,646
3189052.0,20
3189199.0,213
3189274.0,2479
3189380.0,99
3192014.0,3759
3192021.0,210
3192038.0,13
3192052.0,311
3192069.0,2
3192076.0,17
3192083.0,184
3192106.0,3
3192137.0,131
3192144.0,155
3192151.0,99
3192168.0,244
3192175.0,9
3192182.0,240
3192199.0,763
3192205.0,1048
3192212.0,214
3192229.0,26
3192236.0,400
3192243.0,8
3192298.0,120
3192304.0,36
3192311.0,346
3192328.0,842
3192335.0,258
3192342.0,170
3192359.0,23
3192373.0,93
3192380.0,1
3192397.0,23
3192403.0,166
3192434.0,3
3192465.0,12
3192472.0,1
3192502.0,17607
3192519.0,6462
3192526.0,1361
3192533.0,1835
3192557.0,136
3192564.0,7224
3192588.0,1
3192595.0,56
3192601.0,102
3192618.0,1673
3192625.0,226
3192649.0,736
3192656.0,1332
3192663.0,869
3192670.0,585
3192687.0,351
3192717.0,2
3192724.0,10
3192748.0,1159
3192755.0,1
3192793.0,5
3192809.0,1
3192816.0,2079
3192830.0,2
3192854.0,3999
3192878.0,1
3192885.0,1
3192892.0,3
3192922.0,2
3192960.0,1130
3192977.0,1613
3192984.0,30
3192991.0,56
3193226.0,1156
3193325.0,77
3207909.0,1
3208043.0,34
3211029.0,11
3211036.0,3
3211067.0,32
3211074.0,527
3211081.0,3
3211098.0,278
3211104.0,1212
3211111.0,496
3211128.0,522
3211135.0,59
3211142.0,13
3211159.0,236
3211166.0,97
3211173.0,43
3211180.0,28
3211197.0,46
3211203.0,2066
3211227.0,797
3211234.0,1111
3211241.0,290
3211258.0,1059
3211265.0,24
3211289.0,59
3211296.0,609
3211302.0,941
3211319.0,1154
3211326.0,179
3211333.0,474
3211340.0,760
3211357.0,1719
3211364.0,4368
3211371.0,99
3211388.0,1
3211395.0,220
3211401.0,75
3211418.0,86
3211432.0,1290
3211449.0,33
3211456.0,109
3211463.0,3
3211494.0,207
3211517.0,3
3211524.0,9
3211531.0,3
3211548.0,11
3211562.0,2
3211579.0,41
3211586.0,59
3211593.0,302
3211609.0,96
3211623.0,153
3211647.0,6
3211654.0,140
3211692.0,1
3211708.0,23
3211715.0,29
3211722.0,4
3211739.0,1349
3211746.0,170
3211760.0,125
3211777.0,239
3211784.0,1
3211791.0,61
3211807.0,131
3211814.0,14
3211821.0,7
3211838.0,3
3211845.0,7
3211852.0,140
3211869.0,22
3211876.0,154
3211883.0,42
3211890.0,2210
3211913.0,437
3211920.0,158
3211937.0,116
3211944.0,34
3211951.0,7
3211968.0,268
3211975.0,12
3211982.0,1981
3211999.0,1917
3213009.0,55
3213016.0,493
3213023.0,136
3213030.0,1045
3213054.0,88
3213061.0,71
3213078.0,193
3213085.0,77
3213092.0,1804
3213108.0,459
3213115.0,14
3213146.0,139
3213153.0,7
3213160.0,664
3213177.0,251
3213191.0,53
3213207.0,154
3213214.0,52
3213221.0,272
3213238.0,62
3213245.0,39
3213252.0,31
3213276.0,23
3213283.0,84
3213306.0,525
3213313.0,262
3213320.0,65
3213337.0,227
3213344.0,1318
3213351.0,415
3213375.0,7828
3213382.0,10562
3213399.0,4109
3213405.0,410
3213412.0,289
3213429.0,17
3213436.0,236
3213443.0,1819
3213467.0,70
3213474.0,12
3213481.0,142
3213498.0,1020
3213504.0,767
3213511.0,90
3213528.0,68
3213535.0,21
3213559.0,139
3213566.0,241
3213573.0,1207
3213580.0,87
3213597.0,56
3213603.0,1127
3213627.0,28
3213634.0,595
3213641.0,150
3213658.0,687
3213665.0,77
3213672.0,37
3213689.0,32
3213696.0,435
3213702.0,8019
3213719.0,3783
3213733.0,740
3213740.0,750
3213757.0,796
3213764.0,3047
3213771.0,769
3213788.0,146
3213795.0,136
3213801.0,295
3213818.0,39
3213832.0,1920
3213849.0,858
3213856.0,298
3213863.0,328
3213870.0,422
3213887.0,116
3213894.0,2
3213900.0,43
3213917.0,36
3213924.0,196
3213931.0,61
3213948.0,64
3213955.0,633
3213986.0,63
3213993.0,114
3231270.0,34
3231287.0,1
3287956.0,837
3326020.0,200
3329069.0,503
3341504.0,468
3345144.0,213
3345397.0,363
3345724.0,542
3345731.0,1852
3355105.0,165
3355112.0,68
3355129.0,36
3355136.0,103
3355143.0,173
3355150.0,415
3355167.0,937
3355174.0,63
3355181.0,201
3355198.0,109
3355204.0,261
3355228.0,5
3355235.0,16
3355259.0,119
3355266.0,22
3355273.0,18
3355280.0,19
3355297.0,12
3355303.0,18
3355310.0,36
3355327.0,14
3355334.0,2
3355358.0,29
3355365.0,36
3355372.0,16
3355389.0,15
3355396.0,95
3355402.0,66
3355419.0,7
3355426.0,3
3355433.0,38
3355440.0,11
3355501.0,129
3355518.0,212
3355525.0,118
3355532.0,49
3375356.0,2
3401635.0,2
3406579.0,8
3451012.0,1113
3451371.0,7
3451388.0,303
3464272.0,151
3464302.0,24
3464548.0,1
3464562.0,1258
3468829.0,1000
3529100.0,1
3542154.0,29
3543168.0,12
3561476.0,1
3571550.0,1
3578931.0,536
3598472.0,411
3598748.0,191
3692972.0,231
3693962.0,32
3703173.0,3730
3703432.0,1
3714193.0,22
3714292.0,68
3714339.0,284
3779086.0,1930
3779093.0,2427
3779116.0,107
3779628.0,3151
3782123.0,14
3782130.0,37
3782147.0,25
3782178.0,2
3782246.0,53
3782376.0,16
3800063.0,30
3800377.0,1225
3800513.0,3322
3800834.0,1
3804351.0,5
3805402.0,4
3919017.0,1
3921232.0,1
3999040.0,350
4000257.0,3
4048518.0,92
4050030.0,445
4050191.0,1875
4050207.0,398
4050252.0,755
4050269.0,125
4050276.0,66
4050283.0,4505
4050306.0,1
4050351.0,2
4050368.0,1994
4050375.0,755
4050382.0,346
4050429.0,1261
4050443.0,17868
4050474.0,154
4050559.0,630
4050597.0,1379
4050641.0,1429
4050658.0,21
4050696.0,130
4050801.0,1660
4050894.0,6968
4051006.0,1613
4051013.0,1092
4051037.0,1194
4051082.0,2931
4051112.0,724
4051143.0,451
4051174.0,1558
4051204.0,3067
4051372.0,1
4051402.0,2173
4051457.0,1324
4051464.0,5881
4051488.0,210
4051495.0,1688
4051501.0,5
4051532.0,3037
4051594.0,896
4051600.0,1625
4051617.0,2877
4051624.0,85
4051648.0,9
4051716.0,34
4051785.0,4543
4051822.0,161
4051877.0,187
4051952.0,1
4052034.0,1193
4052058.0,1
4052065.0,1470
4052072.0,438
4052096.0,253
4052102.0,331
4052119.0,2683
4052157.0,36
4052164.0,131
4052188.0,3142
4052331.0,70
4052348.0,2247
4052386.0,5283
4052423.0,1134
4052454.0,1
4052553.0,135
4052577.0,1580
4052607.0,2
4052614.0,256
4052652.0,2404
4052676.0,1396
4052706.0,30
4052713.0,1
4052744.0,72
4052751.0,185
4052775.0,1774
4052799.0,1256
4052966.0,1426
4052973.0,2161
4053000.0,2186
4053017.0,2470
4053024.0,2738
4053109.0,355
4053161.0,797
4053215.0,2036
4053246.0,881
4053314.0,2
4053413.0,2
4053505.0,933
4053529.0,30
4053710.0,1481
4053918.0,1335
4053932.0,2
4054014.0,5592
4054021.0,11667
4054038.0,1967
4054076.0,158
4054175.0,1
4054229.0,4668
4054366.0,751
4054373.0,654
4054380.0,453
4054397.0,2693
4054427.0,4420
4054434.0,809
4054502.0,516
4054939.0,3
4054946.0,260
4054953.0,2687
4054960.0,830
4055103.0,2710
4055134.0,355
4055141.0,620
4055233.0,372
4055479.0,5011
4055578.0,21
4055608.0,3828
4055615.0,2001
4055769.0,1791
4055813.0,1408
4055943.0,1328
4068332.0,264
4068394.0,351
4068585.0,380
4099558.0,4
4122607.0,157
4126650.0,179
4128401.0,270
4129569.0,273
4129576.0,20
4129903.0,341
4135324.0,2208
4135355.0,24
4136291.0,870
4137137.0,516
4139548.0,244
4200336.0,3
4200794.0,2
4200961.0,5
4221775.0,2
4232825.0,47
4232832.0,45
4232849.0,10
4232856.0,11
4232863.0,13
4232870.0,53
4232887.0,26
4232894.0,69
4232900.0,45
4232924.0,14
4232993.0,16
4234003.0,6
4234218.0,372
4234256.0,107
4234560.0,142
4261092.0,3
4261139.0,3
4261191.0,616
4261214.0,1
4261221.0,3
4261245.0,1
4261252.0,1
4261320.0,1
4261368.0,19
4261382.0,1
4261405.0,1
4261429.0,3
4261436.0,1
4261450.0,1
4261535.0,33
4261597.0,1
4261610.0,4
4261658.0,4
4261665.0,2
4261672.0,1
4261696.0,4
